,600755.SH,600309.SH,600031.SH,600886.SH,000768.SZ,002594.SZ,000651.SZ,600138.SH,600177.SH,600276.SH,600519.SH,002714.SZ,600036.SH,601318.SH,000002.SZ,601138.SH,600111.SH,300413.SZ,002093.SZ
1394,7.07,76.0,25.22,9.26,22.95,105.77,56.55,11.91,7.17,88.5,1666.8,73.83,38.6,80.93,29.14,13.74,11.58,64.05,8.33
1395,6.99,72.01,24.73,9.24,22.51,106.77,55.5,11.47,7.03,89.3,1665.69,72.9,37.88,79.07,28.96,13.56,11.24,63.64,8.2
1396,6.97,71.1,25.0,9.23,23.18,110.4,55.51,11.39,6.99,89.84,1649.98,74.52,37.5,78.56,28.7,13.57,11.35,64.75,8.22
1397,6.94,69.59,24.61,9.04,22.31,106.4,54.33,11.08,6.86,87.86,1629.32,73.71,37.06,77.07,28.1,13.23,11.01,62.8,8.04
1398,6.8,69.03,24.28,8.96,22.58,105.09,54.11,11.14,6.8,88.45,1635.11,73.95,37.18,77.59,27.62,13.17,10.81,64.7,7.98
1399,6.75,70.32,24.75,9.04,21.98,106.4,53.02,11.0,6.76,88.58,1661.0,70.67,37.25,77.95,28.4,13.28,10.74,66.93,7.84
1400,6.81,70.34,24.74,9.02,22.82,107.89,53.06,10.96,6.8,89.89,1652.3,74.0,36.31,76.8,28.29,13.56,10.8,69.21,7.91
1401,6.8,69.3,24.89,9.02,23.02,116.24,53.3,11.0,6.82,89.82,1668.5,74.0,36.0,76.26,28.02,13.59,10.74,67.4,7.86
1402,6.75,72.2,25.58,8.94,23.18,120.35,54.75,11.16,6.99,91.95,1696.0,72.58,36.18,77.9,28.03,13.85,11.08,68.9,8.08
1403,6.87,77.2,27.44,9.0,25.5,128.5,55.82,11.27,7.07,94.2,1750.61,75.83,37.56,80.86,28.31,14.02,11.46,75.0,8.28
1404,7.02,79.1,27.65,9.08,25.8,129.29,55.91,11.01,7.03,93.7,1739.0,81.35,37.79,81.38,27.99,13.93,11.48,74.24,8.18
1405,6.96,80.15,27.51,9.05,25.86,130.5,57.6,10.6,7.03,93.0,1729.0,78.0,38.05,81.38,27.78,13.73,11.25,76.53,8.06
1406,6.9,79.57,27.47,9.14,25.89,131.55,57.94,10.49,7.09,93.16,1725.0,76.3,39.01,81.4,27.7,13.75,11.24,78.39,8.0
1407,6.9,79.6,27.29,9.17,25.15,127.8,57.7,10.44,7.11,93.1,1712.0,75.25,39.78,82.0,27.86,13.78,11.13,75.66,7.95
1408,6.91,79.3,26.99,9.0,24.8,128.08,57.25,10.38,7.12,91.52,1699.0,74.2,39.99,81.85,27.74,13.86,11.16,76.15,7.97
1409,6.91,79.9,27.16,9.17,25.03,140.0,57.65,10.45,7.11,91.01,1734.0,74.9,39.97,81.23,27.48,13.85,11.13,77.9,8.05
1410,6.9,79.12,27.12,9.09,24.06,137.5,58.0,10.43,7.08,89.58,1733.33,73.04,40.8,82.4,27.63,13.64,10.99,77.51,7.96
1411,6.87,78.41,26.53,9.12,24.08,143.79,58.6,10.38,7.11,89.56,1742.5,71.24,41.19,82.1,27.99,13.66,10.85,74.71,8.0
1412,6.89,78.7,24.78,8.99,23.83,138.67,58.32,10.45,7.08,88.15,1715.33,69.02,41.22,83.5,27.88,13.59,10.78,72.27,7.93
1413,6.85,76.5,25.05,8.9,23.89,139.96,58.19,10.4,7.06,89.18,1643.0,70.45,40.62,82.2,28.0,13.68,10.76,71.8,7.87
1414,6.87,77.59,25.32,9.03,23.94,140.28,57.23,10.18,7.24,89.23,1625.0,71.39,40.45,81.07,27.47,13.87,10.74,72.6,7.83
1415,6.91,82.3,25.34,9.1,23.69,151.6,57.26,10.08,7.21,91.36,1664.81,70.35,40.1,79.58,26.92,13.94,10.79,73.2,7.71
1416,6.91,78.45,26.12,9.01,23.78,158.38,57.63,10.07,7.18,91.04,1676.0,72.0,40.19,78.66,27.38,13.96,10.57,76.2,8.12
1417,6.87,78.49,25.95,9.24,24.21,159.81,58.43,9.85,7.13,88.84,1670.02,70.88,39.81,77.83,27.55,13.65,10.07,74.0,8.07
1418,6.69,79.58,26.2,9.06,24.86,167.98,60.19,9.98,7.23,89.23,1674.01,71.9,40.25,77.23,27.95,13.16,10.04,78.73,8.04
1419,6.65,80.05,25.27,9.0,25.6,164.08,60.03,10.18,7.27,90.15,1695.0,71.63,41.24,79.16,28.03,13.38,11.04,78.78,8.2
1420,6.79,83.13,25.68,9.06,25.45,168.03,62.18,10.27,7.25,90.17,1699.58,71.15,42.93,79.5,28.16,13.47,11.12,79.5,8.08
1421,6.76,83.55,26.74,9.38,25.25,184.83,62.8,10.32,7.28,91.2,1721.9,71.89,42.79,80.94,29.25,13.81,11.26,79.82,8.32
1422,6.89,85.86,27.49,9.51,24.7,190.44,66.38,10.33,7.21,88.89,1700.62,70.66,42.48,81.3,29.46,14.0,11.21,79.16,8.39
1423,6.9,87.4,27.54,9.5,25.0,190.95,67.55,10.46,7.32,89.37,1742.57,71.65,43.03,82.98,29.57,14.4,11.47,78.8,8.57
1424,6.99,90.24,27.32,9.56,24.8,182.58,65.86,10.76,7.26,87.95,1745.0,70.83,43.72,83.2,29.33,15.06,11.51,73.67,8.39
1425,6.87,88.5,28.31,9.65,25.14,164.35,65.81,10.75,7.22,86.17,1731.35,70.47,44.35,83.52,29.77,14.54,11.61,70.7,8.2
1426,6.85,90.48,28.7,9.41,24.48,169.33,66.37,10.79,7.17,86.55,1734.79,68.11,43.58,82.27,29.76,14.48,11.42,71.58,8.17
1427,6.77,87.9,28.16,9.27,26.5,175.9,66.26,10.75,7.11,85.5,1705.0,70.08,42.58,80.34,29.05,14.35,11.73,69.86,8.1
1428,6.73,91.95,28.3,9.33,26.7,170.02,66.8,10.97,7.16,85.63,1730.05,72.83,43.0,83.1,29.2,14.28,12.25,70.2,8.2
1429,7.07,90.39,28.26,9.37,25.37,167.0,68.4,11.04,7.23,85.53,1715.8,72.35,43.84,84.03,29.95,14.14,11.92,69.51,8.24
1430,7.14,90.39,27.5,9.31,26.1,167.0,66.69,11.1,7.23,86.61,1693.65,72.6,44.75,85.37,30.76,14.4,12.39,69.64,8.17
1431,7.47,89.49,27.89,9.33,28.71,161.62,67.9,11.33,7.25,87.3,1720.19,75.19,44.87,85.42,30.91,14.34,12.27,70.33,8.18
1432,7.29,90.6,28.92,9.35,30.3,176.06,67.9,11.17,7.24,86.91,1719.96,72.97,45.05,84.54,30.87,14.25,12.41,71.16,8.22
1433,7.28,89.41,30.1,9.36,30.0,184.2,68.25,10.73,7.27,86.12,1790.21,72.0,45.4,86.22,31.04,14.17,12.72,70.8,8.29
1434,7.29,87.25,30.11,9.34,30.26,184.19,66.8,11.13,7.26,87.17,1763.5,72.42,44.87,85.0,30.85,14.17,13.68,66.8,8.24
1435,7.22,84.18,29.32,9.32,29.34,183.53,66.83,11.26,7.27,86.13,1726.88,72.58,44.43,87.25,30.8,14.09,13.98,62.47,8.34
1436,7.12,82.1,29.61,9.63,31.75,175.82,66.45,11.21,7.24,86.0,1734.39,75.0,45.09,89.15,30.94,14.0,14.3,64.82,8.34
1437,7.17,83.88,31.11,9.72,30.75,174.1,66.66,11.3,7.28,86.95,1737.9,77.18,45.85,90.1,31.61,13.83,13.75,64.0,8.2
1438,7.17,81.2,30.71,9.47,31.15,172.15,66.64,11.19,7.23,85.99,1713.91,77.0,44.2,90.03,30.7,13.81,13.54,68.56,8.17
1439,7.26,84.0,32.23,9.48,32.01,176.81,67.2,11.32,7.25,87.61,1737.0,78.25,46.2,93.38,30.75,14.08,13.87,68.6,8.23
1440,7.3,82.96,32.39,9.4,32.6,169.75,69.53,11.47,7.4,87.53,1738.01,79.22,46.8,92.85,31.13,14.05,13.53,66.11,8.39
1441,7.18,83.15,31.66,9.38,30.79,171.09,68.5,11.44,7.4,89.99,1749.0,79.07,46.49,91.87,30.9,13.87,13.12,66.24,8.32
1442,7.14,84.36,32.05,9.33,31.09,171.86,69.0,11.45,7.35,91.32,1793.11,78.14,45.78,92.19,30.0,13.84,13.33,67.5,8.28
1443,7.03,83.24,31.93,9.16,30.86,175.29,68.0,11.24,7.25,89.88,1812.4,78.77,44.42,90.38,29.41,13.71,13.34,66.98,8.25
1444,7.02,82.99,31.48,9.19,30.66,177.97,65.66,11.18,7.25,90.07,1850.0,78.22,44.26,88.05,29.18,14.14,13.04,65.95,8.22
1445,6.88,82.6,30.81,8.82,29.88,173.24,62.61,10.81,7.16,88.24,1840.0,76.58,44.24,87.87,28.66,13.82,12.63,65.22,7.92
1446,6.91,82.12,30.85,8.6,30.25,169.52,62.83,10.91,7.16,89.0,1832.9,75.0,44.28,87.68,28.58,13.43,12.45,67.51,7.87
1447,6.86,81.82,31.5,8.49,29.59,167.0,63.8,10.5,7.2,89.5,1820.0,73.7,42.68,86.1,28.46,13.47,11.9,67.64,7.73
1448,6.9,80.26,31.31,8.51,30.17,170.2,62.76,10.7,7.11,90.11,1829.0,74.85,44.37,87.69,28.92,13.54,12.0,66.69,7.76
1449,6.91,84.09,31.53,8.69,30.18,174.7,60.99,10.72,7.12,97.02,1816.01,75.06,44.35,86.3,28.55,13.56,11.86,65.85,7.73
1450,6.86,86.35,32.33,8.63,30.65,171.87,61.03,10.95,7.1,97.01,1840.0,74.53,44.06,86.84,28.6,13.53,11.75,64.93,7.56
1451,6.93,85.95,32.37,8.7,29.78,171.79,61.61,11.08,7.17,105.18,1865.51,74.73,44.05,88.98,28.84,13.58,12.36,65.28,7.64
1452,6.89,87.1,31.56,8.67,29.21,176.0,61.37,10.96,7.17,105.66,1845.0,73.21,43.1,87.79,28.5,13.65,12.44,65.7,7.55
1453,6.87,88.82,31.0,8.62,30.9,193.6,60.7,10.69,7.15,107.86,1842.5,74.0,42.89,87.05,28.17,13.65,12.6,69.4,7.68
1454,6.71,85.98,31.3,8.53,30.5,184.0,60.11,10.24,7.06,106.2,1881.0,71.35,41.91,84.15,28.05,13.27,11.82,68.35,7.51
1455,6.71,86.96,32.52,8.62,33.55,186.79,60.15,10.3,6.98,106.0,1841.65,71.98,42.32,84.85,27.83,13.58,12.62,69.43,7.21
1456,6.55,88.6,32.68,8.6,33.11,183.0,60.06,10.01,6.95,108.8,1830.34,75.65,42.57,84.2,27.94,13.38,12.65,68.24,7.1
1457,6.66,91.21,33.71,8.79,33.15,185.22,59.21,10.2,7.05,115.01,1830.0,74.33,42.72,83.2,28.1,13.4,13.26,64.0,7.16
1458,6.59,88.0,33.95,8.77,33.01,187.93,60.6,9.91,7.08,111.0,1873.0,77.5,43.04,84.62,28.42,13.27,13.05,67.01,6.97
1459,6.61,89.35,33.47,8.71,33.42,178.6,60.87,10.0,7.09,108.28,1867.0,76.45,42.83,85.5,28.52,13.51,12.3,69.34,7.23
1460,6.64,91.22,34.45,8.67,34.83,186.0,61.27,9.99,7.08,112.7,1933.0,76.27,43.05,85.88,28.38,13.67,12.58,70.19,7.23
1461,6.68,91.04,34.98,8.64,36.68,194.3,61.94,10.26,7.19,111.46,1998.0,77.1,43.95,86.98,28.7,13.69,13.09,72.5,7.29
1462,6.66,94.12,34.8,8.73,38.65,206.76,62.9,10.41,7.18,111.2,1997.0,84.81,43.17,85.18,27.78,13.8,13.45,72.88,7.31
1463,6.63,97.62,36.55,8.65,37.69,219.9,65.26,10.22,7.26,113.23,2059.45,93.29,42.18,84.27,27.91,13.95,13.56,69.2,7.32
1464,6.64,98.42,36.96,8.9,38.24,216.3,64.07,10.0,7.26,113.72,2100.0,96.0,44.15,85.74,28.75,13.87,13.51,69.49,7.13
1465,6.47,106.99,40.39,8.92,39.6,225.04,64.7,9.73,7.19,115.0,2140.0,97.87,45.9,86.26,28.79,13.73,13.95,68.59,6.99
1466,6.56,109.0,40.37,8.89,38.0,227.51,64.7,9.74,7.32,113.22,2090.0,96.68,46.6,86.1,29.34,14.24,13.81,70.4,7.16
1467,6.41,108.67,41.88,8.69,38.79,234.86,62.45,9.42,7.3,111.3,2099.73,89.01,48.42,84.03,29.78,14.36,14.29,78.0,7.05
1468,6.42,113.01,45.7,8.68,39.95,236.99,63.66,9.49,7.35,114.1,2160.9,90.24,49.7,87.82,29.7,14.57,14.55,79.75,7.1
1469,6.33,113.69,44.2,8.91,39.0,239.3,64.92,9.59,7.44,112.57,2164.0,88.49,49.4,87.54,29.9,15.18,15.33,83.9,7.03
1470,6.37,109.65,41.3,8.93,35.1,223.95,63.12,9.7,7.4,110.18,2134.0,83.88,49.05,85.27,29.99,15.67,15.3,83.78,7.18
1471,6.51,107.7,41.44,8.87,34.2,225.2,63.4,9.7,7.39,109.83,2082.0,82.2,51.14,86.9,29.95,15.25,13.84,81.13,7.15
1472,6.48,109.8,41.65,8.79,34.98,221.69,63.76,9.59,7.36,107.83,2063.0,83.44,51.92,87.2,31.26,15.88,15.22,82.77,7.2
1473,6.5,107.49,39.3,8.84,34.36,216.2,62.92,9.96,7.48,104.95,2009.41,82.09,51.85,86.8,31.28,15.1,14.46,82.6,7.2
1474,6.46,109.95,39.85,8.74,35.05,222.0,61.0,9.83,7.41,105.97,2040.63,82.55,51.72,85.2,30.5,15.14,15.91,85.49,7.1
1475,6.51,113.44,41.8,8.69,34.98,235.52,61.36,9.72,7.36,108.15,2070.0,83.58,52.64,84.44,30.1,15.19,17.5,90.51,7.13
1476,6.37,116.49,41.3,8.59,35.48,242.92,60.23,9.61,7.26,112.6,2079.95,81.99,51.64,83.8,29.26,14.75,18.3,91.98,7.0
1477,6.3,116.51,43.5,8.5,37.04,260.0,60.02,9.89,7.15,111.45,2175.0,81.46,52.11,84.88,29.36,15.2,18.01,88.53,6.66
1478,6.22,117.0,41.47,8.54,33.34,254.22,59.0,9.9,7.13,107.0,2141.89,87.4,51.4,83.0,29.7,14.82,18.89,83.71,6.65
1479,6.26,115.31,42.4,8.66,32.96,257.0,59.41,10.08,7.14,106.62,2089.0,92.81,52.0,83.04,29.4,14.86,18.0,84.15,6.65
1480,6.18,111.37,40.36,8.82,32.46,244.36,57.29,9.9,7.09,104.66,2088.0,92.83,51.61,80.92,28.43,14.21,17.63,80.8,6.62
1481,6.13,111.8,40.46,8.69,31.12,247.0,56.3,9.96,7.1,103.76,2116.18,88.9,51.1,79.08,27.79,14.29,17.8,81.0,6.28
1482,6.15,121.07,41.72,8.67,31.65,246.89,56.43,9.97,7.36,102.55,2109.32,96.98,52.4,79.27,28.07,13.9,17.01,81.94,6.33
1483,6.2,121.08,42.18,8.56,32.83,267.5,59.63,9.67,7.33,106.0,2145.0,97.46,51.97,78.18,28.34,13.7,18.19,85.17,6.16
1484,6.13,123.19,43.44,8.57,32.3,263.0,58.82,9.96,7.52,105.0,2189.91,107.02,53.05,76.54,27.92,13.27,19.34,84.73,6.19
1485,6.1,130.0,42.32,8.34,31.67,259.9,58.59,9.69,7.5,102.8,2320.85,106.53,53.5,79.62,27.89,13.52,18.06,81.23,6.01
1486,6.19,123.75,41.58,8.2,30.66,249.0,58.94,9.88,8.02,107.3,2313.0,106.53,54.74,79.72,28.88,13.21,16.32,81.6,5.88
1487,6.23,131.89,44.97,8.3,30.81,250.2,58.84,10.17,7.96,106.28,2368.8,116.4,55.26,78.57,29.13,13.25,16.76,81.06,5.9
1488,6.3,137.39,46.84,8.23,32.24,257.0,59.03,10.27,7.91,109.74,2456.43,117.5,55.26,78.13,28.75,13.62,18.1,83.04,5.99
1489,6.34,140.42,47.93,8.28,31.64,266.95,60.49,10.51,7.96,109.2,2601.0,124.55,54.55,79.25,28.83,14.04,18.77,79.5,6.02
1490,6.4,143.98,47.15,8.4,32.1,258.99,60.47,10.79,8.5,104.9,2471.0,118.8,55.69,82.38,30.01,13.96,20.15,72.08,6.24
1491,6.55,137.48,44.97,8.6,32.33,257.35,61.03,11.27,8.58,105.16,2460.0,126.9,55.2,84.2,29.84,14.19,19.69,72.41,6.41
1492,6.59,135.35,43.28,8.6,30.88,239.52,58.48,11.12,8.46,100.01,2288.02,124.95,54.2,83.0,29.73,13.97,21.66,69.31,6.49
1493,6.52,130.79,44.4,8.46,32.29,225.0,57.05,11.47,8.46,100.7,2307.0,121.88,55.55,84.32,30.01,13.79,21.38,69.0,6.42
1494,6.52,128.82,42.85,8.37,32.15,208.99,57.28,11.59,8.15,99.7,2189.0,121.93,53.6,83.78,29.99,14.05,20.05,67.12,6.43
1495,6.6,133.35,43.15,8.45,33.03,209.25,59.85,11.52,8.13,101.05,2150.0,124.69,54.45,87.14,32.99,13.92,20.0,66.02,6.34
1496,6.46,130.8,41.11,8.35,31.67,197.27,59.0,11.4,8.06,101.8,2122.78,113.9,51.1,85.18,33.1,13.81,20.69,64.15,6.71
1497,6.48,130.14,44.25,8.35,32.43,210.9,60.43,11.72,8.14,100.31,2158.0,118.88,50.39,84.84,33.35,13.85,22.76,66.2,6.62
1498,6.46,122.42,43.5,8.43,34.1,211.4,60.66,11.7,8.08,98.35,2058.0,119.22,49.55,83.23,33.29,13.58,22.25,64.61,6.5
1499,6.57,125.85,43.25,8.54,34.4,209.75,60.2,11.83,8.25,101.35,2140.0,120.99,52.77,86.75,33.5,13.9,23.82,66.02,6.52
1500,6.53,114.32,40.99,8.85,35.09,198.5,58.85,11.67,8.18,100.5,2033.0,118.4,52.4,86.3,32.69,13.63,23.25,63.93,6.52
1501,6.64,109.79,41.11,8.77,33.8,196.37,58.13,11.59,8.15,100.3,2060.11,112.91,51.4,84.5,31.54,13.75,21.59,66.43,6.55
1502,6.66,107.89,39.71,9.2,30.42,176.73,56.62,11.28,7.96,92.12,1960.0,110.2,49.93,84.95,31.2,13.7,22.34,63.75,6.55
1503,6.67,104.02,36.89,9.02,27.38,170.68,58.0,12.2,7.89,91.78,1936.99,105.84,48.5,84.05,31.02,13.9,20.11,61.1,6.52
1504,6.5,108.93,37.85,9.11,26.39,177.19,58.62,11.8,7.87,93.4,1970.01,105.65,49.25,83.28,30.69,13.73,20.42,60.21,6.25
1505,6.6,110.75,38.15,9.27,26.6,182.97,58.59,12.43,7.94,93.48,2048.0,107.16,51.97,86.36,31.15,13.67,22.24,60.5,6.36
1506,6.61,116.33,37.77,10.18,26.1,181.68,58.5,12.45,8.06,92.19,2026.0,107.67,53.32,85.55,31.49,13.53,22.38,59.89,6.28
1507,6.75,113.28,35.88,10.12,25.81,174.26,57.78,13.25,8.04,89.59,1975.45,103.82,53.11,85.11,31.44,13.32,22.21,57.42,6.21
1508,6.75,117.19,35.2,10.33,25.31,176.47,60.0,13.38,8.24,89.19,2010.5,101.47,54.32,85.4,32.9,13.47,21.14,56.77,6.36
1509,6.73,118.0,36.33,9.76,25.56,176.88,62.2,13.2,8.27,88.62,2030.36,109.51,53.4,82.54,32.71,13.55,21.03,58.7,6.36
1510,6.69,118.18,37.0,9.77,25.64,178.55,62.5,13.09,8.38,89.21,2069.7,109.94,54.24,81.42,32.7,13.52,20.03,58.47,6.31
1511,6.65,115.24,36.03,9.74,25.63,171.15,60.0,12.79,8.18,88.05,2010.0,104.95,51.76,79.64,31.2,13.5,19.87,56.41,6.29
1512,6.72,110.3,36.81,10.04,25.43,173.8,60.94,13.13,8.39,88.11,1989.99,104.94,53.78,79.82,31.63,13.55,19.72,55.6,6.37
1513,6.67,108.0,35.78,9.77,24.83,168.97,61.41,12.7,8.34,87.65,1996.0,102.25,53.48,80.05,31.42,13.65,18.46,55.85,6.44
1514,6.67,101.36,33.99,9.73,24.1,162.74,61.35,12.59,8.18,86.52,1989.0,100.96,52.2,79.01,30.76,13.86,17.45,56.55,6.53
1515,6.65,103.88,34.0,9.61,24.31,161.2,61.38,12.7,8.21,87.23,1971.0,98.7,51.01,79.2,30.55,13.82,17.89,57.0,6.54
1516,6.65,108.23,35.68,9.75,24.76,170.99,61.62,13.23,8.46,91.22,2013.0,97.6,51.6,80.01,30.72,14.04,18.72,58.44,6.47
1517,6.56,111.19,35.86,9.9,25.0,168.1,62.47,13.34,8.23,90.53,2034.1,98.19,50.94,79.13,31.0,13.65,18.58,58.4,6.42
1518,6.58,111.25,37.03,9.79,25.62,169.0,62.1,12.97,8.24,93.6,2056.05,100.36,51.56,79.37,31.37,14.36,19.86,58.01,6.31
1519,6.62,105.6,34.15,9.93,24.26,164.51,62.7,12.8,8.12,92.09,2009.0,100.03,51.1,78.7,30.0,14.37,19.12,58.12,6.28
1520,6.62,107.76,34.9,9.9,24.6,169.07,62.73,12.57,8.16,93.85,2044.5,104.0,51.05,79.2,29.83,14.42,19.24,61.91,6.28
1521,6.56,111.5,35.27,9.83,24.51,175.87,62.44,13.18,8.12,92.68,2162.0,105.9,50.95,78.88,30.0,14.15,18.99,62.29,6.31
1522,6.59,107.24,34.9,9.85,25.2,176.09,61.33,12.67,7.98,90.9,2126.03,105.07,50.99,79.03,29.43,14.16,19.16,63.92,6.38
1523,6.6,106.93,34.94,9.88,25.13,170.99,61.68,12.82,8.0,90.68,2061.0,103.9,50.43,78.45,29.7,14.38,19.95,62.29,6.43
1524,6.57,109.12,34.38,9.79,24.9,170.48,61.85,12.64,7.99,92.44,2070.0,102.16,50.5,78.63,29.17,14.36,19.95,62.23,6.42
1525,6.61,106.9,33.4,9.78,24.51,166.72,61.65,12.81,7.96,91.2,2020.0,102.45,50.25,77.16,28.86,14.06,20.32,62.59,6.33
1526,6.65,100.07,31.21,10.03,23.69,163.46,60.2,12.65,7.97,89.53,2008.89,101.63,50.46,77.16,28.59,14.06,19.52,60.8,6.37
1527,6.52,104.43,31.32,9.84,23.7,164.01,59.17,12.43,7.93,88.98,2021.0,102.63,50.32,76.56,28.29,14.49,18.71,59.56,6.25
1528,6.51,105.31,31.53,10.16,24.08,170.95,59.92,12.83,7.88,85.52,2047.0,102.18,49.7,77.15,28.76,14.5,18.94,60.88,6.3
1529,6.77,104.52,31.64,10.11,24.15,165.5,60.53,12.85,7.79,82.18,2015.6,104.38,49.44,75.81,28.63,14.38,19.29,60.37,6.42
1530,6.82,103.55,31.84,9.98,24.34,165.3,60.88,13.0,7.87,80.62,2054.98,101.02,49.74,75.7,28.87,14.4,19.05,58.79,6.47
1531,6.74,107.94,32.9,9.88,24.82,176.05,60.88,13.07,7.92,82.09,2088.0,106.94,51.77,76.18,29.0,14.71,19.95,60.94,6.48
1532,6.7,112.02,32.33,9.92,25.29,171.24,59.98,12.75,7.8,80.31,2094.8,111.9,51.99,76.0,28.73,14.38,20.6,62.86,6.42
1533,6.69,111.82,31.9,10.16,24.98,168.59,59.62,12.62,7.8,83.18,2080.0,110.6,52.89,75.62,28.65,14.42,20.88,63.23,6.41
1534,6.64,109.6,31.67,10.37,25.04,168.71,59.11,12.52,7.78,82.2,2055.5,109.99,52.61,74.37,29.02,14.18,20.7,63.6,6.45
1535,6.9,111.12,32.93,10.41,25.11,169.25,59.81,12.06,7.74,83.0,2108.94,111.15,53.3,74.26,28.09,14.18,20.69,62.88,6.2
1536,6.96,108.75,31.85,10.39,25.1,167.5,58.5,12.13,7.81,81.52,2077.82,106.97,52.07,72.89,27.7,14.35,20.33,65.9,6.06
1537,6.9,107.41,31.36,10.19,24.57,164.94,57.98,12.06,7.74,83.05,2094.44,105.01,52.07,73.27,27.93,14.42,20.6,68.02,6.03
1538,6.94,108.48,31.52,10.2,25.18,165.5,58.06,11.95,7.72,82.86,2042.0,108.33,51.76,72.81,27.68,14.55,21.35,70.54,6.06
1539,6.95,105.49,31.71,10.18,25.7,162.95,59.51,11.8,7.76,82.35,2026.36,114.68,53.28,73.82,27.89,14.7,20.49,68.33,6.01
1540,6.87,102.74,30.88,9.9,24.05,158.57,59.91,12.02,7.43,84.1,2006.78,113.11,52.7,72.5,28.17,13.76,20.35,68.05,5.91
1541,6.88,104.88,30.18,10.01,24.82,150.0,59.96,11.64,7.34,82.12,1959.0,104.8,53.67,70.53,27.92,13.67,20.5,66.4,5.92
1542,7.0,106.62,30.31,10.12,24.19,143.95,59.56,11.55,7.33,79.99,1903.0,106.09,54.18,70.1,28.0,13.45,21.62,64.98,5.92
1543,6.96,103.66,29.69,10.29,23.32,147.0,59.84,11.55,7.27,80.33,1879.03,100.0,53.9,70.03,27.54,13.52,22.27,67.16,5.91
1544,7.17,104.12,29.0,10.12,24.44,146.56,59.9,11.51,7.35,83.71,1959.0,100.17,53.84,70.28,27.62,13.49,21.21,64.9,6.12
1545,7.22,105.83,28.74,9.99,24.12,153.73,59.08,11.38,7.34,83.18,1984.0,101.0,53.69,69.93,27.03,13.52,21.39,65.31,6.12
1546,7.07,99.75,27.65,9.85,24.24,148.99,57.38,11.34,7.33,81.73,1971.5,98.5,53.2,69.14,26.88,13.38,20.15,65.4,6.07
1547,7.18,103.4,29.08,9.87,25.6,153.53,57.74,11.32,7.37,83.83,2009.85,99.95,54.98,71.18,27.07,13.48,20.15,65.16,6.13
1548,7.11,108.97,29.87,10.02,25.51,159.78,58.29,11.1,7.41,85.38,2057.96,101.8,55.65,70.37,27.12,13.3,20.58,70.72,6.06
1549,7.1,108.44,29.62,10.02,26.51,158.7,57.93,11.26,7.44,85.73,2059.31,100.18,55.95,70.9,27.29,13.35,20.61,72.2,6.05
1550,6.98,108.4,29.68,9.99,26.35,172.78,57.41,11.19,7.39,85.05,2049.0,100.48,54.8,69.97,26.77,13.21,21.0,70.39,6.01
1551,6.96,105.08,29.71,9.85,26.12,172.94,58.0,11.07,7.36,83.71,2058.88,101.49,55.47,70.72,26.97,13.22,20.16,70.94,5.97
1552,6.99,103.5,28.89,9.91,25.35,173.2,57.5,11.17,7.34,82.17,2042.1,98.93,54.11,70.05,26.57,13.11,19.9,70.09,6.0
1553,6.98,104.07,29.7,9.84,25.44,173.47,56.8,11.29,7.31,83.36,2071.29,90.44,54.08,69.94,26.19,12.55,19.09,74.32,6.04
1554,7.01,109.19,29.8,9.92,27.04,176.52,55.89,11.36,7.43,86.25,2194.5,92.0,57.55,72.46,26.76,12.64,19.38,75.88,6.07
1555,7.07,111.94,30.3,9.94,26.92,176.17,56.19,11.36,7.47,86.29,2220.0,91.98,58.5,72.38,27.18,12.56,20.29,73.56,6.09
1556,7.02,111.0,31.03,9.84,26.98,177.45,58.04,11.43,7.48,86.31,2245.0,91.82,57.95,72.9,27.16,12.62,20.3,75.73,6.14
1557,7.19,109.3,30.5,9.53,27.05,181.68,56.99,11.35,7.47,85.85,2230.0,90.36,58.5,72.97,26.95,12.35,20.44,73.53,6.09
1558,7.56,108.78,30.29,9.65,27.92,178.7,56.3,11.2,7.47,86.3,2218.0,89.08,58.19,71.8,26.7,12.42,21.97,73.8,6.1
1559,7.48,116.85,31.62,9.66,27.5,189.46,56.3,11.25,7.44,87.47,2240.95,89.99,57.36,71.13,26.6,12.43,22.02,72.73,6.25
1560,7.64,116.29,31.12,9.72,26.67,186.5,56.05,11.11,7.48,84.36,2222.0,93.11,57.58,70.87,26.76,12.22,21.88,70.8,6.17
1561,7.71,112.98,30.85,9.67,26.22,183.9,55.98,11.15,7.56,82.58,2222.22,66.25,56.28,70.68,26.67,12.26,22.69,68.33,6.18
1562,7.69,113.9,30.35,9.62,26.64,189.4,55.98,11.13,7.53,82.65,2251.5,67.8,57.53,70.85,26.33,12.22,22.5,69.62,6.13
1563,7.67,113.71,30.16,9.64,26.75,190.35,55.36,11.28,7.49,82.44,2271.0,64.4,57.0,70.28,25.94,12.49,22.42,70.2,6.29
1564,7.86,111.06,30.45,9.55,27.19,202.81,55.23,11.23,7.48,82.98,2191.0,64.8,56.7,70.41,26.06,12.51,21.58,70.64,6.33
1565,7.8,114.8,30.12,9.67,27.31,202.0,55.23,11.26,7.51,84.15,2199.5,65.0,56.47,70.3,25.91,12.54,21.36,69.59,6.32
1566,7.69,114.16,29.32,9.65,27.36,214.11,55.01,11.13,7.47,73.0,2238.48,63.91,56.35,70.01,25.65,12.56,21.43,71.1,6.46
